L_1260nm_X,L_1260nm_Y,L_1080nm_X,L_1080nm_Y,L_900nm_X,L_900nm_Y,L_720nm_X,L_720nm_Y,L_540nm_X,L_540nm_Y,L_360nm_X,L_360nm_Y,L_180nm_X,L_180nm_Y
9.19027655310621,246.849434289352,9.24159118236473,222.627613488494,9.30708617234469,198.258887109222,9.38145490981964,174.113750275314,9.46076753507014,149.806457658667,9.47548697394789,115.449466995213,9.16174549098196,41.3825137309685
9.23124248496994,247.003547914074,9.28294589178357,222.761922239138,9.3489378757515,198.381468851411,9.42392785571142,174.220704143069,9.50402805611222,149.895972746759,9.51957915831663,115.523106461785,9.20639278557114,41.436004769184
9.27220841683367,247.158816466063,9.3243006012024,222.894644805238,9.39078957915832,198.502261538964,9.46640080160321,174.327266776535,9.54728857715431,149.983261948238,9.56367134268537,115.596470970748,9.25104008016032,41.4891061891778
9.31317434869739,247.315865135212,9.36565531062124,223.026048581972,9.43264128256513,198.621160580703,9.50887374749499,174.433157388583,9.59054909819639,150.068500463839,9.60776352705411,115.669535075021,9.2956873747495,41.5418181654228
9.35414028056112,247.47454132009,9.40701002004008,223.156400964521,9.47449298597194,198.738156087577,9.55134669338677,174.538095192087,9.63380961923848,150.151952882002,9.65185571142285,115.742273327522,9.34033466933868,41.5941412322793
9.39510621242485,247.634276933095,9.44836472945892,223.285969348064,9.51634468937876,198.853260543022,9.59381963927856,174.641799399919,9.67707014028056,150.23388379858,9.69594789579158,115.814660232811,9.38498196392785,41.6460759241078
9.43607214428858,247.794499978837,9.48971943887775,223.415021127782,9.55819639278557,198.966486430474,9.63629258517034,174.743989224952,9.72033066132265,150.314557809423,9.74004008016032,115.886660416565,9.42962925851703,41.6976227752686
9.4770380761523,247.954638461929,9.53107414829659,223.543820817844,9.60004809619238,199.077846233371,9.67876553106212,174.84438388006,9.76359118236473,150.394239510383,9.78413226452906,115.958216643931,9.47427655310621,41.7487823201221
9.51800400801603,248.114120386983,9.57242885771543,223.672468467244,9.6418997995992,199.187352435148,9.72123847695391,174.942702578115,9.80685170340681,150.473193497309,9.8282244488978,116.029268749961,9.51892384769539,41.7995550930285
9.55896993987976,248.27237375861,9.61378356713427,223.800813917566,9.68375150300601,199.295017519242,9.76371142284569,175.038664531989,9.8501122244489,150.551684366054,9.87231663326653,116.099756569708,9.56357114228457,41.8499416283484
9.59993587174349,248.428826581422,9.65513827655311,223.928686028813,9.72560320641282,199.400853969089,9.80618436873748,175.131988954557,9.89337274549098,150.629976712468,9.91640881763527,116.169619938226,9.60821843687375,41.8999424604421
9.64090180360721,248.582906860031,9.69649298597194,224.05591366099,9.76745490981964,199.504874268126,9.84865731462926,175.222396524201,9.93663326653307,150.708335132402,9.96050100200401,116.238798690568,9.65286573146293,41.9495581236699
9.68186773547094,248.734042599048,9.73784769539078,224.182325674102,9.80930661322645,199.60709089979,9.89113026052104,175.309783638714,9.97989378757515,150.787024221708,10.0045931863727,116.307232661786,9.6975130260521,41.9987891523922
9.72283366733467,248.881661803086,9.77920240480962,224.307750928152,9.85115831663327,199.70751636019,9.93360320641283,175.394387107977,10.0231543086172,150.866254045356,10.0486853707415,116.374861686935,9.74216032064128,42.0476361764349
9.7637995991984,249.025301380675,9.82055711422846,224.432018283144,9.89301002004008,199.806199778881,9.97607615230461,175.476482733135,10.0664148296593,150.945874872608,10.0927775551102,116.441625601067,9.78680761523046,42.0961045296968
9.80476553106212,249.165136386087,9.8619118236473,224.554956599084,9.93486172344689,199.903307279925,10.0185490981964,175.556346315329,10.1096753507014,151.025591196365,10.136869739479,116.507464239236,9.83145490981964,42.14420630269
9.84573146292585,249.301573600535,9.90326653306613,224.676394735975,9.97671342685371,199.999028293019,10.0610220440882,175.634253655704,10.1529358717435,151.105107095455,10.1809619238477,116.572317436495,9.87610220440882,42.1919541088475
